file,class,speckle,small_clusters,color_regions,edge_density
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_493.png,world_24x24,24,37,55,0.8779
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_494.png,world_24x24,8,36,48,0.8041
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_495.png,world_24x24,15,46,61,0.8746
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_496.png,world_24x24,21,42,49,0.8736
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_497.png,world_24x24,8,36,48,0.8041
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_498.png,world_24x24,15,46,61,0.8746
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_499.png,world_24x24,21,42,49,0.8736
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_501.png,world_24x24,10,18,21,0.696
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_502.png,world_24x24,22,35,43,0.7008
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_503.png,world_24x24,10,19,22,0.7008
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_504.png,world_24x24,10,18,21,0.696
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_505.png,world_24x24,22,35,43,0.7008
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_506.png,world_24x24,10,19,22,0.7008
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_507.png,world_24x24,17,35,41,1.0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_508.png,world_24x24,35,72,82,0.9948
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_509.png,world_24x24,18,37,41,0.9894
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_510.png,world_24x24,16,19,23,0.9231
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_511.png,world_24x24,31,38,46,0.9237
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_512.png,world_24x24,15,19,23,0.9242
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_515.png,world_24x24,11,11,17,0.5347
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_516.png,world_24x24,19,29,44,0.6632
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_517.png,world_24x24,30,53,72,0.7413
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_518.png,world_24x24,4,6,9,0.5208
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_519.png,world_24x24,18,49,53,0.783
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_520.png,world_24x24,15,21,34,0.651
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_521.png,world_24x24,3,3,10,0.5486
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_522.png,world_24x24,4,4,14,0.7314
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_523.png,world_24x24,4,4,16,0.4549
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_524.png,world_24x24,10,10,17,0.5938
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_525.png,world_24x24,8,12,19,0.5243
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_526.png,world_24x24,0,0,7,0.4167
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_527.png,world_24x24,8,11,18,0.5208
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_528.png,world_24x24,10,11,18,0.4549
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_529.png,world_24x24,0,0,7,0.4167
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_530.png,world_24x24,0,2,9,0.5521
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_531.png,world_24x24,6,9,18,0.4045
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_532.png,world_24x24,6,9,18,0.401
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_533.png,world_24x24,8,11,19,0.5174
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_534.png,world_24x24,7,10,20,0.5382
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_535.png,world_24x24,12,12,25,0.3785
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_536.png,world_24x24,0,2,13,0.3611
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_537.png,world_24x24,7,10,21,0.4132
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_538.png,world_24x24,6,7,18,0.3976
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_539.png,world_24x24,15,18,29,0.4913
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_540.png,world_24x24,41,76,91,0.6858
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_541.png,world_24x24,59,84,100,0.724
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_543.png,world_24x24,4,4,20,0.95
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_544.png,world_24x24,4,4,20,0.95
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_545.png,world_24x24,4,8,23,0.9286
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_546.png,world_24x24,4,8,23,0.9286
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_547.png,world_24x24,14,36,49,0.8047
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_548.png,world_24x24,15,36,55,0.7808
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_549.png,world_24x24,59,75,78,0.6523
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_550.png,world_24x24,65,83,86,0.7104
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_551.png,world_24x24,16,22,31,0.7434
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_552.png,world_24x24,15,20,31,0.7751
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_553.png,world_24x24,24,30,38,0.7646
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_554.png,world_24x24,24,30,38,0.7328
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_555.png,world_24x24,20,42,56,0.823
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_556.png,world_24x24,15,35,52,0.8826
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_558.png,world_24x24,13,20,23,0.6132
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_559.png,world_24x24,22,38,44,0.6056
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_560.png,world_24x24,11,19,22,0.5981
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_561.png,world_24x24,11,18,21,0.6038
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_562.png,world_24x24,19,33,40,0.5962
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_563.png,world_24x24,10,16,20,0.5888
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_564.png,world_24x24,13,18,23,0.8431
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_565.png,world_24x24,30,40,52,0.8683
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_566.png,world_24x24,17,22,29,0.8932
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_567.png,world_24x24,11,23,26,0.9186
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_568.png,world_24x24,22,46,52,0.9186
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_569.png,world_24x24,11,23,26,0.9186
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_572.png,world_24x24,17,17,28,0.6545
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_573.png,world_24x24,21,33,48,0.717
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_574.png,world_24x24,32,49,71,0.7691
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_575.png,world_24x24,0,0,5,0.4722
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_576.png,world_24x24,10,17,25,0.5729
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_577.png,world_24x24,20,20,21,0.1076
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_578.png,world_24x24,15,23,31,0.5573
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_579.png,world_24x24,8,32,50,0.8972
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_580.png,world_24x24,10,40,53,0.6838
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_581.png,world_24x24,15,15,27,0.6753
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_582.png,world_24x24,13,13,25,0.592
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_583.png,world_24x24,11,11,23,0.4861
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_584.png,world_24x24,14,15,27,0.5955
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_585.png,world_24x24,16,16,26,0.5295
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_586.png,world_24x24,5,6,16,0.467
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_587.png,world_24x24,11,11,23,0.6354
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_588.png,world_24x24,12,14,20,0.3889
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_589.png,world_24x24,13,13,19,0.342
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_59.png,world_24x24,5,5,10,0.4774
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_590.png,world_24x24,6,6,12,0.4462
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_591.png,world_24x24,10,10,17,0.4653
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_592.png,world_24x24,9,22,34,0.4826
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_593.png,world_24x24,15,18,26,0.3368
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_594.png,world_24x24,8,20,30,0.5191
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_595.png,world_24x24,9,21,31,0.526
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_596.png,world_24x24,8,23,34,0.5868
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_597.png,world_24x24,24,45,65,0.7691
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_598.png,world_24x24,36,53,71,0.6927
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_60.png,world_24x24,14,22,34,0.6198
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_600.png,world_24x24,6,9,18,0.8108
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_601.png,world_24x24,5,5,20,0.8104
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_602.png,world_24x24,5,5,14,0.8004
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_603.png,world_24x24,26,54,70,0.9081
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_604.png,world_24x24,24,38,52,0.8622
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_605.png,world_24x24,4,8,17,0.6406
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_606.png,world_24x24,4,10,18,0.5972
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_607.png,world_24x24,3,7,16,0.6389
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_608.png,world_24x24,16,25,35,0.8051
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_609.png,world_24x24,15,22,35,0.8397
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_61.png,world_24x24,27,45,63,0.717
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_610.png,world_24x24,24,33,42,0.8253
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_611.png,world_24x24,24,33,42,0.7949
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_612.png,world_24x24,18,40,52,0.8232
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_613.png,world_24x24,36,70,81,0.9147
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_615.png,world_24x24,85,116,135,0.9608
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_616.png,world_24x24,102,140,161,0.9586
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_617.png,world_24x24,83,118,136,0.9664
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_618.png,world_24x24,31,49,58,0.7285
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_619.png,world_24x24,36,50,62,0.7192
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_62.png,world_24x24,2,2,4,0.2865
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_620.png,world_24x24,31,49,58,0.7285
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_621.png,world_24x24,9,36,47,0.6624
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_622.png,world_24x24,6,38,51,0.6412
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_623.png,world_24x24,10,40,49,0.6403
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_624.png,world_24x24,85,116,135,0.9608
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_625.png,world_24x24,102,140,161,0.9586
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_626.png,world_24x24,82,117,135,0.9663
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_629.png,world_24x24,11,15,22,0.6684
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_63.png,world_24x24,4,4,8,0.7066
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_630.png,world_24x24,18,31,47,0.7778
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_631.png,world_24x24,30,52,75,0.8438
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_632.png,world_24x24,2,2,4,0.2865
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_633.png,world_24x24,4,6,9,0.5208
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_634.png,world_24x24,10,15,24,0.474
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_635.png,world_24x24,4,6,9,0.5208
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_636.png,world_24x24,10,10,16,0.6294
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_637.png,world_24x24,15,15,23,0.408
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_638.png,world_24x24,9,13,21,0.7378
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_639.png,world_24x24,11,14,21,0.625
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_64.png,world_24x24,10,15,24,0.474
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_640.png,world_24x24,2,4,12,0.5486
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_641.png,world_24x24,8,10,18,0.625
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_642.png,world_24x24,10,12,18,0.5278
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_643.png,world_24x24,6,8,13,0.3889
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_644.png,world_24x24,4,6,12,0.5608
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_645.png,world_24x24,9,15,23,0.467
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_646.png,world_24x24,6,8,17,0.4531
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_647.png,world_24x24,6,9,16,0.4948
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_648.png,world_24x24,6,9,16,0.4931
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_649.png,world_24x24,23,61,74,0.559
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_65.png,world_24x24,0,0,17,0.7778
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_650.png,world_24x24,23,57,69,0.6267
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_651.png,world_24x24,22,57,67,0.6042
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_652.png,world_24x24,23,60,70,0.6059
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_653.png,world_24x24,23,66,77,0.6597
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_654.png,world_24x24,31,52,67,0.6354
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_655.png,world_24x24,34,50,68,0.724
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_657.png,world_24x24,24,31,36,0.5078
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_658.png,world_24x24,24,31,36,0.5078
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_659.png,world_24x24,19,31,37,0.582
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_66.png,world_24x24,4,4,10,0.6157
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_660.png,world_24x24,20,29,36,0.6094
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_661.png,world_24x24,31,44,49,0.7177
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_662.png,world_24x24,53,63,72,0.6966
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_67.png,world_24x24,4,4,12,0.3854
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_672.png,world_24x24,95,134,159,0.9582
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_673.png,world_24x24,117,170,203,0.9536
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_674.png,world_24x24,88,130,154,0.9606
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_675.png,world_24x24,35,53,66,0.7372
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_676.png,world_24x24,44,58,78,0.7353
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_677.png,world_24x24,35,53,66,0.7372
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_678.png,world_24x24,11,39,53,0.6696
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_679.png,world_24x24,10,44,62,0.6281
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_68.png,world_24x24,5,5,11,0.5503
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_680.png,world_24x24,12,43,54,0.6139
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_681.png,world_24x24,95,134,159,0.9582
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_682.png,world_24x24,117,170,203,0.9536
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_683.png,world_24x24,87,129,153,0.9606
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_686.png,world_24x24,11,11,16,0.4878
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_687.png,world_24x24,19,28,40,0.6285
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_688.png,world_24x24,25,43,60,0.7101
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_689.png,world_24x24,13,15,17,0.3229
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_69.png,world_24x24,0,0,5,0.4601
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_690.png,world_24x24,20,20,21,0.1076
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_691.png,world_24x24,19,19,20,0.1024
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_692.png,world_24x24,0,0,1,0.0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_693.png,world_24x24,16,16,22,0.6392
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_694.png,world_24x24,13,13,21,0.408
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_695.png,world_24x24,11,11,17,0.5625
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_696.png,world_24x24,11,11,17,0.4913
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_697.png,world_24x24,4,4,11,0.3802
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_698.png,world_24x24,18,22,29,0.5521
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_699.png,world_24x24,19,19,23,0.4358
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_70.png,world_24x24,0,0,6,0.375
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_700.png,world_24x24,6,6,11,0.3438
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_701.png,world_24x24,8,8,14,0.5087
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_702.png,world_24x24,13,15,21,0.3924
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_703.png,world_24x24,14,14,20,0.3438
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_704.png,world_24x24,8,8,14,0.4549
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_705.png,world_24x24,12,13,20,0.4757
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_706.png,world_24x24,12,12,21,0.276
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_707.png,world_24x24,13,13,21,0.2934
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_708.png,world_24x24,18,21,28,0.3872
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_709.png,world_24x24,14,18,25,0.3681
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_71.png,world_24x24,5,5,10,0.4653
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_710.png,world_24x24,13,14,22,0.4115
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_711.png,world_24x24,31,53,68,0.6302
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_712.png,world_24x24,38,53,67,0.6597
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_72.png,world_24x24,5,5,9,0.3906
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_729.png,world_24x24,77,113,135,0.9655
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_73.png,world_24x24,0,0,5,0.3333
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_730.png,world_24x24,83,126,154,0.9602
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_731.png,world_24x24,72,107,129,0.963
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_732.png,world_24x24,30,52,62,0.7481
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_733.png,world_24x24,34,56,70,0.7533
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_734.png,world_24x24,30,52,62,0.7481
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_735.png,world_24x24,15,43,52,0.6714
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_736.png,world_24x24,17,47,58,0.6421
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_737.png,world_24x24,15,42,51,0.631
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_738.png,world_24x24,77,113,135,0.9655
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_739.png,world_24x24,83,126,154,0.9602
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_74.png,world_24x24,0,0,6,0.4931
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_740.png,world_24x24,71,106,128,0.9629
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_743.png,world_24x24,65,102,115,0.8003
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_744.png,world_24x24,82,121,137,0.8333
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_745.png,world_24x24,91,136,156,0.875
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_746.png,world_24x24,4,6,9,0.5208
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_747.png,world_24x24,61,97,106,0.8229
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_748.png,world_24x24,20,34,38,0.7552
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_749.png,world_24x24,20,44,49,0.8108
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_75.png,world_24x24,0,0,6,0.3194
